Temperature,Humidity,Soil_Moisture,Crop_Health_Label
26.10329624916072,53.26052493953457,6.164449490592599,1
23.853913946661127,43.01626824221687,31.892852768921745,1
18.674308512228546,62.58869164622483,8.28588061976486,1
30.503290552222595,50.13237596138488,23.20504166766828,1
20.24400205380116,53.26049017191921,14.833846119604011,1
24.797210708868874,53.48059060924839,21.886167941030205,1
19.93827182157566,33.06950195257613,10.891422449512229,0
21.925155527195688,33.458487515008386,21.028345281882768,0
20.812112390980825,40.01248409568282,12.66950255025735,0
27.432455651461247,46.43539072246257,16.187740139159565,1
16.868036391309133,75.49923667501491,33.33665273047747,0
24.043764296350208,64.03648526088247,28.702625496910613,1
26.140549866410915,73.15956613830673,18.730359925121952,1
22.09186658794156,88.98230112700476,10.765995733014783,1
19.302572828467945,83.13516441710252,24.302625399599407,1
23.21570734696905,31.637805626987905,10.603264392371983,0
24.30138930022984,58.5107426900808,31.68209328273249,1
27.181944817027155,54.09295427685885,13.528292629975889,0
21.91098754799195,81.40863875908278,10.958308801056022,1
15.778591152919596,40.79101774382311,8.168605904658474,1
30.240258631553573,86.56036676673773,15.098719820393868,0
25.80824428211957,40.91742399529444,34.94638920441394,0
28.351260650630312,56.80044898063637,24.981073097219333,1
35.65730440850646,68.29700959696171,31.22131651443816,1
22.396777085311022,32.83740524013047,21.750421455160247,1
23.172015707703085,46.093224259011166,9.000599394572385,1
30.992365053719144,70.2444126759309,18.46819117202712,0
27.84688910159772,74.28988831191354,6.338904730348442,1
21.298134067789228,46.48869811325604,5.069909365364655,1
27.43830767851289,54.4463763610316,30.299337128809874,1
22.48577908100308,68.23721390448318,25.196852362888624,1
21.612475496080272,50.03665381708658,11.166695978884102,0
24.19461661034218,30.31450471491189,13.34286510839774,0
23.45267952975855,31.99431294701257,6.75953744152798,1
22.69635861261717,74.8447180135219,24.99335684086386,1
26.03156220173993,54.050692993110125,22.9021375353028,1
20.51043877109299,44.91358366777625,23.836878930858244,1
25.42061588467285,54.10366446559476,14.896646284496452,1
23.26357563237409,69.86831616543338,21.757588039260703,1
26.73311219530862,68.77305337940713,21.698308034714103,1
25.74158588887553,83.09095249658584,13.735097128179609,1
23.856594430151688,56.78593219112847,25.02450828015455,1
15.662235519797116,61.641575902287386,19.25020563173046,1
19.455461967588064,68.38659225602461,16.53129923451818,0
20.46619527066348,65.46084470404631,10.576702778805716,0
28.328569619296665,72.89890663161711,8.792999419366087,1
19.13799663028548,30.70661674750077,26.58245282427764,0
21.8116685701406,48.17759578156178,15.263793975124772,0
23.741827011645373,61.12138531427091,34.19523406293081,0
26.85865165376498,76.46698002939414,12.207129052938178,1
34.901601955165475,85.19444302799121,20.42014762115253,1
30.069389029975177,61.72019212352354,10.47918050170949,1
29.16667324977105,67.22363039842897,32.15118260181754,1
23.151902171223547,61.20027520620041,34.34359870909705,0
21.77324870491743,52.07877969872112,8.086651304918782,1
25.44914548622172,60.64580401767794,16.688330563357617,1
17.151040421562097,87.4592738802135,12.852873536271227,1
32.14088870760911,35.136674157419,6.400798726343288,0
30.951546560123617,72.59322034391951,34.01163638784995,1
18.74890323502461,68.35142910729412,17.58296477323902,1
24.10137320925271,73.97662912738593,16.83684365374963,1
31.012856634595664,85.30158299360622,10.31611221567974,1
23.17373015810429,85.08193111408062,28.14353614539212,1
26.50001542420671,42.11956869202368,34.88350805379358,1
25.165857610887308,61.40991007853656,16.825654874363117,0
27.675574533952624,65.8558672673905,10.625932295412966,1
22.49235383898174,80.22971138231657,20.676425403496715,1
33.23784347430372,46.82886030211576,27.721642216971382,0
17.955760744689055,30.352138130940997,33.094489196178976,1
30.22204085467816,34.01146012821728,20.81149591857585,1
22.513279578042717,50.522196941600285,24.48940238174427,1
26.446897373271568,63.78600661894031,16.05623808916979,1
30.94057479664959,47.65102710407038,24.64174111797502,0
23.642048959271687,59.942170439996886,22.295595036953163,1
24.04967205720396,37.89285290641078,21.478252199914607,1
28.434426966728488,60.2091336656333,28.204316915224343,1
23.02885405922523,71.08681281790172,16.04664195585366,0
27.00502888902328,47.51949928888936,22.63215806208421,1
21.77362168164395,78.24900284873884,19.53847689362677,0
22.58394648380017,65.71090527116488,19.69309442144961,1
28.14239263045048,43.720104660145566,33.430862710725954,1
21.72713255222112,39.12334901245772,26.5884226661543,1
24.963353483967,43.0016574236237,20.27846089583361,0
16.002943348378864,51.96583841544602,15.820972898057134,1
27.54169011111065,63.511264755547344,21.592339673804968,0
26.968241361206196,81.04586943523067,12.841469967782713,0
34.142811190614154,36.67303283209306,22.80693459638494,0
21.44290990334988,89.93189518292074,8.848075386355543,1
31.14402704245208,84.55957701068664,21.512841953569115,0
29.13991607073252,62.36514781525715,14.919806701234531,0
22.812334157641647,56.26439994766657,21.551378593281942,0
33.848243736057555,31.72742300268943,13.331260526124662,1
27.81001694050332,64.13466733663441,15.341154388364206,1
17.568628453053037,69.03384249334854,32.89999996830595,1
25.09292775827556,50.62883013749624,26.92868808943025,0
30.525759902595755,79.81816856732544,13.79759844984847,1
29.975377786276734,68.4357857647358,23.339613960223115,1
23.15868708933967,35.923547161101894,30.24783343678359,1
25.53676500583646,82.5280677053718,13.995947816511832,1
17.648639648220218,39.19570336965519,10.751570284959309,1
25.782863821841666,55.63415790363541,30.883551626106865,1
25.744570655060905,66.07076740596028,30.325024608026865,0
23.186615337604795,36.03459158030417,28.810548327486927,1
26.41770044154532,36.43305653682994,14.772212161030136,1
18.99751141363736,50.59840013250337,8.62879187477463,1
29.50182205535053,75.01480171825966,9.39934664851155,0
15.157074338308798,77.17689083362704,27.579809188258423,0
28.325789107467585,87.36213899502042,32.4724442492237,1
28.735078143280735,66.99560222500993,33.95389248495953,0
13.502438184385062,68.76034175524191,14.736117737359889,1
31.57444504123964,36.743319878678506,29.08850667805374,1
27.23872947910031,55.2623415243401,34.409858934543955,1
22.018311135598363,78.94335405545323,6.551606282195567,1
25.67158016161957,37.99131288563018,12.179531440587628,1
30.936964554327183,58.89595308311048,30.12379047889266,1
28.333299793345017,52.78831825332931,21.38903035087849,1
27.358705517422344,70.01048312765406,14.398566454725048,1
23.737722417804317,61.12349460470434,19.7256629570232,0
25.27320070283893,57.03252446968919,9.023997777948704,1
29.630308419017496,65.9086154264551,30.416382687564447,1
26.284917461281868,63.412166841574994,31.10040436382649,1
28.475569023470964,80.68708387474601,24.20938207566825,0
21.141015669400453,75.72057469876768,32.93999492434057,1
30.27330183436758,40.39428562941415,28.08529696600333,0
31.45256711373151,83.97189864116416,10.549450300504729,1
28.50626341510351,31.012937328462364,24.023310087154066,1
23.38309586110562,34.92242920020168,23.525369649499247,1
24.14048396400554,86.53146670639879,23.00339991503612,1
30.406169985566542,56.67746543294126,9.924687556704187,1
30.495785731760574,30.435830555759463,16.690903048528263,0
20.304659396026025,45.190625397214205,13.755601432194732,0
30.853947145254605,49.17283789263355,23.037638330708667,0
24.77379938298108,38.99330711355224,32.568759532414695,0
21.527503449666845,77.50577579151269,15.979117306354873,1
20.47854065406456,76.52975857605571,19.33949236326505,1
25.62162621490491,52.62895159541792,33.32241458095815,0
23.6491071417978,61.5881914205947,11.058148905848952,1
20.710100883387472,48.80572248983135,30.385303979298318,1
24.039800647586443,70.46645401388008,6.468725785141628,1
28.65348498898077,46.17521139775033,20.86313775988196,1
21.972053830725105,45.5192195283298,12.11013545999487,1
18.729335570380183,81.69394242573657,27.298571618866927,1
23.290558340691423,84.21633857276201,10.59874094877404,0
32.60001737272055,76.69144074485695,28.804734593161125,0
20.988092233646647,65.04584584107614,9.731554808880526,0
25.061750702040406,52.85182173854112,34.08844837212089,0
29.45570752221161,49.61936688914513,6.952479660406612,1
20.11121681536574,70.22418965979017,21.88888099249652,0
22.649111463077208,61.92813999422347,16.4791397565365,0
32.78305163730309,69.0713341468621,30.655710728315263,1
16.354717337552856,68.76468348592263,34.21040069595755,1
22.051049608074237,79.93262963758379,9.046058570387023,1
20.73774257222023,72.50671043920948,8.064014187313315,1
23.713246853966268,35.73169651484786,26.003024986337284,0
23.94137819806632,60.232821373703175,11.841147384903625,0
23.87386673087064,61.77770149665391,14.89744525331647,0
28.29083867031708,38.39817177756056,9.986888938409312,1
32.6308049244387,76.41714900745501,26.7798379040759,1
27.239148216012904,72.16126433235627,25.9962000856443,1
38.51568973688316,75.35591867069348,10.12840240833021,1
29.05913954629422,77.20382911685223,25.39876819150908,1
21.07277074421417,45.98942155905404,19.36426499310097,1
30.5718692742024,71.42776462344268,19.075941142172745,0
23.030608734679227,44.4949347739651,12.107707762824258,0
22.28007599388007,47.980509052571165,31.835532773903186,1
31.704490417907536,42.31781518137413,32.89378481905831,0
27.776547002304184,54.37378314494943,17.65109643731686,0
28.58591160339853,66.53597999789233,30.29436332263538,1
32.44610943133496,49.35234647134273,17.888791242705974,1
17.502745174952963,30.49171122221981,16.684147762059155,0
20.43265692535524,41.86464292758858,17.192574456971727,1
22.68130166433033,83.37185731269064,32.464263818681346,0
21.488051521134203,66.05062818787843,22.39497093861581,1
31.561322598556327,68.6111679858937,22.41233863719202,1
26.682831354867798,31.73182130066801,15.385233710517964,1
27.0799204759524,30.388468243351426,9.907729592524092,1
29.42628568767498,60.09463603452985,31.63431501392475,1
23.5336601262345,81.18732535442913,26.095562560613025,1
25.55521851933453,73.92283519700767,25.91294999845692,1
19.12545561432723,48.277111798077485,32.99544897890232,1
22.41512435272953,50.76576871613588,13.465618921669956,1
24.916773759689,89.41963446063798,12.043867626182571,1
35.16539573805116,47.43505794823828,21.30453176911289,0
29.66606705528348,82.32545861247323,28.408194970995627,0
30.349327073908803,31.55909364274571,11.016480965005233,1
20.372829343634216,85.04023549034864,26.94683247452991,1
22.49339904188298,41.42134933563967,20.03562404346693,1
17.77128663130119,80.42641510470969,25.151998441910067,1
20.101029953961323,61.03381460620657,15.3496383649365,1
35.3781770212319,78.39838191041751,15.138592421996348,1
23.71379921787363,70.69635626265905,25.97601416293697,0
31.88780725345648,70.17838426481643,6.313236581979076,1
29.953520390194093,55.638495776390144,22.2307862781393,1
27.380046703544703,62.844542705612966,31.637865716465143,1
23.05133516550244,52.42001749123391,7.702184903816027,1
28.524751245714985,36.84591726365133,26.522083797413604,1
30.449131165992505,55.88321456969531,14.938786510772296,1
23.16512543006807,57.32710341075178,13.763938892204973,1
22.757733558338508,77.06456114538031,9.400699152333909,0
18.50528915231208,53.482120129236094,5.689480405684484,1
20.344735860415724,84.37840253680548,31.06154713103634,0
24.453700970444203,31.456788186927696,12.69114940860511,1
26.440940214620863,76.7182792202984,34.780889529215614,1
20.975527046423764,32.67076176908648,27.267638634591684,1
23.041334581593397,54.74213463996783,30.39456032573716,1
18.415237588832184,56.88191180662679,28.922420334282236,1
24.69944684426422,30.282966856616365,11.36831957841816,1
27.24824357338125,32.31270374731368,15.305090797505072,1
29.80691324081504,56.32037909683932,27.68606610758137,0
35.60558688194552,34.896276392560274,22.159447843492405,1
22.341661154116537,38.78153080180966,26.12078327265963,0
19.08946569455894,64.44328222779457,16.782176039307714,1
30.358499998759434,71.83842361254334,15.398828537612232,0
22.50638946842668,82.4967067037741,21.82008115888956,1
27.44830354867134,62.5025024807059,31.68710441349028,1
17.81823196377054,52.51821184734587,13.54508530564313,1
29.63267302392802,55.58698918635129,14.021480370268122,1
25.54193650917344,55.314534369062784,29.10321367857796,0
24.245333700874383,87.27610919917723,14.324363815296518,1
24.319951237126396,74.54005457483342,5.712709704540064,1
24.658949349814076,58.03763420393362,24.10423957727656,0
36.43206769491805,59.09966545475685,30.959579641179587,0
31.87202055391808,80.65498574673956,28.68182862915554,1
25.99500864549042,74.16606944978147,7.106265826678574,1
31.50366419281605,33.46968405473057,34.76962779110772,1
30.393453031578822,65.01534147482295,33.381177469325166,1
23.03869255629405,48.36878890827272,18.20620915351928,1
20.95844518908112,41.9855376228638,11.153000474362958,1
25.16065312007178,43.74714478951628,31.047793985895723,1
31.573559694820453,71.34866492406752,27.54027713446969,1
20.39050895361404,82.02029721033655,29.95067926586042,1
15.377650562315106,42.886768647548266,6.923172200950543,1
22.502837734982094,82.49337010905799,34.28769977403904,1
29.64697852108776,43.85604168289496,8.676850982029498,1
21.13445688104356,54.18890179464747,12.347258965464327,1
26.86189117620578,72.54290566416142,20.456659292796186,0
33.73067907605988,65.60096348060354,23.494221438057217,1
19.342869400828484,31.477204061958588,26.3442059855124,0
12.720816333378252,77.43287612087762,30.40377870881265,0
31.814336203997424,71.64511760478462,16.503579279976805,1
17.35918110088698,48.717818569388186,25.834328039076667,0
31.17967189987915,86.86974061863484,30.323167839985096,1
19.74689390337132,65.59325803767008,33.433487654293984,0
27.81539900482493,68.39270993235974,28.117829780167643,1
28.63561290285011,51.64001812311925,12.20677285034671,1
26.14895408193251,57.676128905604784,34.301985444692185,1
28.194731264987677,63.12412876456802,29.945300978445943,1
22.24137361558208,55.77656278575833,11.54551286210696,0
21.467863718219537,87.09064282655818,34.71058885908309,1
28.61378503901279,56.45578372776543,6.856215339679517,1
21.616080728593623,77.65132407950111,27.34788758626635,0
26.219660480712125,66.03416807188815,22.558427254470928,1
21.189039049864466,48.82380704223666,6.529343970445241,0
24.93579839272865,89.25224448268025,14.751340484284349,1
31.811145044392305,56.69440879979197,19.80936882614828,0
25.25134718846941,42.53307862473787,22.74109445544418,1
32.09382301898587,61.65702452621454,34.51543536924017,1
26.45768604085117,47.01869335125022,27.36980145593717,1
22.944429071100544,45.74747873173628,26.799745130952807,1
27.102214755856437,46.80002718155468,24.90839028792599,0
23.387325717680277,35.624403399731314,32.4625259197973,1
33.33832567923318,74.36523194094293,21.45764646629473,1
27.68440764481768,43.26581801624303,29.540272086955916,1
20.537551976429448,32.647991194827526,21.90050120344313,1
19.51708121201898,47.74884038791278,16.568242249286136,1
26.813061575495425,78.54492997089768,19.26942679351351,0
22.088076670170032,54.99939437694511,16.25258944835587,1
19.44780073758066,54.539590767394216,17.178413771161154,1
28.803615967594983,55.77620020827509,19.133909052755055,1
25.585106240567317,58.1968226129663,8.571772639359967,0
25.09495006377632,88.69967591236895,8.914081125938335,0
24.68363900358683,33.27366328379868,24.104330934352262,0
23.01350851553105,43.33850658209335,15.023910771505989,1
22.36278874228691,67.01974524844702,11.291666367859186,0
23.364054279315223,46.85976554534024,12.390416369363212,1
18.07346744362916,44.07972266937121,5.49503773618402,1
23.68081305788941,85.23109692356591,21.039356504303893,1
25.621295153719167,66.14626900048478,18.46431880642128,1
20.550714268714284,39.0522060675495,31.36527760738083,1
27.299439346575177,64.96093162501558,10.005799049363384,1
19.694007416495094,41.87452284210284,13.828342655950468,0
20.535334331158648,39.200448740753245,11.318239668118125,1
19.96959681820698,72.39599168142905,20.645334386730013,0
19.72506877119825,30.244437136506047,16.92794416222215,1
28.42945188096792,55.03944509169716,21.11610162975804,0
24.175237341966408,70.21666617691159,33.652613346202045,1
23.5808980300667,76.32191144551962,22.403507180594183,0
17.90101587015064,33.05544382067024,26.89401393022868,0
33.55467090976456,36.25918161014049,6.478947832198948,1
31.396328358749457,55.69020267067616,5.598019988855635,1
25.067394094024607,72.20545944102994,14.968811220168844,1
25.5491003454473,74.46510710463278,26.74980617199553,1
17.095699048750234,67.32424133447911,33.84494334099619,0
22.30702106646672,68.64777974191828,17.80720989939106,1
23.314251450936137,78.6968875330402,5.328285879379573,0
24.8896325883278,83.08770147891607,34.537727448315245,0
27.53492056558389,65.17104113855176,18.870531661380756,1
17.85192308746062,88.87481344614557,18.91179540287437,0
32.17385790623662,55.91364255353104,34.05197286072834,0
18.716040495711965,70.86109650303955,6.891233750606006,0
26.851810135721564,61.25713212915223,28.098936573683844,1
25.113152876153105,89.76814203570734,10.078491030185624,0
23.285505783125977,55.92533067403275,27.159074343430174,1
26.775595832652336,42.84604266608831,25.715862838219,1
29.9302472092175,39.068309728752745,8.745445434977334,1
22.30992309184248,37.84098134891501,23.930740929832066,1
24.14470208170224,44.71133488220603,27.134217023411967,1
27.51269962800738,83.39003698806843,27.0041752479487,1
20.384655288015047,77.97520576948233,20.458214526832457,0
19.30183104902784,78.69058424238219,23.147426359076697,1
19.20628013423766,85.3121236143618,25.03613928121188,1
24.45849732513754,81.23731683188811,22.4670636087096,0
29.17121486040911,80.96018024986981,26.74904886546907,0
21.05793322375656,34.62872948438443,21.34852640273682,1
33.12649616021226,63.2515440967986,20.611615834158325,0
26.118440257322547,50.712890107279975,6.135842125002516,1
25.241258748794777,73.34860838587868,11.223105992522356,0
22.92016580063635,50.71884901014413,20.52954114798134,0
28.99104167196461,89.74726172795405,9.917741495492445,1
27.98622464407965,80.50579827908794,12.247007831616791,0
14.782021548764304,32.49428238636729,33.02223055576464,1
21.651543255046334,47.3727793082303,34.28905046703379,1
29.659862739257218,50.4186558035657,12.695083585154585,1
16.887832736675186,47.65238767244767,32.069611435521,1
32.40617077644083,49.24958243119006,10.023291922479531,1
25.384051058601333,78.53113964517782,32.44328780165453,1
18.976197508210056,82.44758285824719,17.18523037646501,1
21.89757297698248,55.46513199839308,9.273173898286498,0
20.56272955110277,37.73020063668047,10.420564779766034,1
25.16145203723793,48.06622789945592,30.74439693582059,1
26.171233252539967,43.88078282936951,23.378716533591422,1
24.15967076860824,64.23131748453869,8.89498761268414,1
23.98159771086029,62.13776498017087,18.457077314264573,0
31.69505383535944,79.37145426422089,31.465453970743848,0
28.44115881703208,34.18047026561765,34.464004142445724,0
30.955229740916216,67.71833692792055,22.782141778144144,0
18.490870410378648,47.52363456755191,13.921364000761132,1
20.90343404738513,59.34092529149699,22.01295723763022,1
29.60393388753494,41.2932178459936,29.235955212350653,1
20.99297162890708,78.02957768350721,14.468360427573932,1
31.155619881445983,82.64807626248461,11.228484996577086,1
24.57161283727828,78.64332465379664,13.251011998954649,1
29.45150318976438,38.57750450078413,29.41924032345579,1
27.89807598062195,59.45506901779749,28.08737579534001,1
25.319792070443874,49.44596576840711,20.3243530182531,0
34.32737780937508,69.5479032303801,21.007147370819325,0
19.36536707576071,38.29222952689864,5.993862100370215,1
19.85277447621418,55.74231137226008,29.45115768221117,0
22.426582529709957,63.946004561380434,26.09410037979264,0
33.23552326481239,58.05995155403586,26.929091363689995,1
19.154170445565192,49.40203904982425,23.038924310206585,0
32.33428171485468,41.62532014385932,13.17966329580911,1
17.134173645482072,57.86438412299706,23.644511822790893,1
22.814285674019544,74.02116023753247,12.841183117838971,0
32.15383311631353,76.94072054084941,32.10896851165472,1
18.24050666164488,69.15628873578268,30.697636550065187,1
24.722575365730584,31.76453725161268,33.832508909578934,1
16.337383642010252,86.72595526305449,22.942530509228654,0
19.66506269075255,86.41761999818121,11.013792537879668,1
27.0873923284897,73.02475618164124,33.42106368622562,1
24.963105997593196,73.17710732770362,34.201941420944564,1
25.73079759778281,66.56380684122493,7.292607550818352,1
16.544685855205685,83.58463744486107,16.689281207474284,1
26.517611414052293,67.31703424513276,29.195783803324268,0
22.161781975631264,89.49375923611214,22.37443802003665,0
31.57966101258323,75.55295933597792,18.404150579103515,1
14.135417622455122,53.112874395855705,12.69864875945779,0
23.593257744505628,72.42121845120052,10.16951800689914,1
23.434024400062054,66.63679786049846,17.936957599124312,0
17.963146620054687,78.50798295256814,28.411666907037755,1
26.054824430838764,61.54539504955433,9.702665351211884,1
16.688941474181355,50.0381095975922,34.87021838737367,1
19.61884133328932,46.47596626301838,18.40925070838159,1
25.449576873493708,86.62940738157951,14.181476322454294,0
30.864272689712667,60.53642278655497,6.463074633657596,0
23.800729403999505,66.36998022527737,7.104443513414549,0
33.213194247014606,68.60023339888164,19.37905293470539,1
23.47421254653776,66.85956976768483,28.57537270733715,0
23.417307758596863,86.16885637667234,27.263808885818104,1
32.7852714015724,56.43913376080073,5.893068740708177,0
22.02608211407228,60.3868127120108,6.5130495697909385,0
20.593956346012657,85.83093533358299,20.96863133081573,1
21.87597000305396,66.79285831213144,24.65062989090057,1
23.924763094984872,41.82014398262881,13.896333643575709,1
28.69887877322573,73.0215799569541,14.40285075452531,1
32.23206877950254,45.54190405017032,21.10337166740371,0
23.96840235737648,55.6065322922817,30.71229297803045,1
16.47970772875004,59.5081417993033,8.226708314390166,1
25.150155426497086,31.101345852193354,29.375162376835103,1
23.467390534534573,81.39796188200896,22.88760167364765,1
21.693679297557114,80.65275461064654,13.504983586706132,1
23.04420690268301,59.22094244489996,7.702667636611734,1
24.720852078938996,76.34782321050533,15.507526453816462,1
24.545758842560755,43.57162778748154,26.83837301412541,1
22.98488889488657,66.86887949258957,19.76991057328135,0
25.61699106799316,44.575767163633415,31.588264495158672,1
30.221508924036694,79.12291723664976,17.237916284776432,0
28.506382572772058,54.0155962833517,31.5828090475229,1
31.195589035569476,63.76111148290512,22.89252751718381,0
34.867207328089194,38.63836536901008,6.347958091833508,0
27.03277549052856,79.77658462689305,19.02870556354296,1
38.28214631929491,31.7229486023778,29.82988897875413,1
30.241062755056426,67.00949174217571,34.72162220354736,1
35.33135827244261,36.04968972871815,17.864664328358664,1
24.867785220990264,53.48093137177315,32.57168340426489,1
27.504064128935028,81.47829848150491,9.295851163688498,1
27.669146724075286,58.55674618416416,19.37912134495335,1
